"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"GET","addtocart",1496,3,81,134,38,10544,26015,6.24
"GET","categorypage",1511,12,44,114,20,18174,110306,6.30
"GET","homepage",1514,4,25,343,9,38642,8699,6.31
"POST","login",759,5,71,189,37,7702,9020,3.17
"GET","loginpage",759,0,23,57,9,1546,9577,3.17
"GET","logout",752,2,32,88,14,20207,8841,3.14
"GET","productpage",1510,3,66,145,28,20769,107109,6.30
"GET","profile",752,5,39,105,17,7310,9706,3.14
"None","Total",9053,34,53,159,9,38642,45130,37.75
