"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"GET","addtocart",1991,2,89,140,6,9843,26328,8.33
"GET","categorypage",2002,7,47,76,22,7114,111659,8.37
"GET","homepage",1997,1,25,71,11,10630,8755,8.35
"POST","login",1001,0,73,158,35,12949,9080,4.19
"GET","loginpage",1003,0,24,44,9,1193,9653,4.19
"GET","logout",994,1,34,50,13,5225,8854,4.16
"GET","productpage",1999,1,72,116,10,9760,109260,8.36
"GET","profile",994,1,41,74,19,9456,9731,4.16
"None","Total",11981,13,56,94,6,12949,45831,50.11
