"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"GET","addtocart",1999,0,83,126,39,7968,25600,8.35
"GET","categorypage",2002,1,45,77,18,8120,111156,8.36
"GET","homepage",2002,0,26,72,10,7829,8758,8.36
"POST","login",1005,0,73,128,34,11314,9080,4.20
"GET","loginpage",1005,0,24,47,9,1041,9653,4.20
"GET","logout",997,0,33,110,13,13150,8860,4.16
"GET","productpage",2000,0,64,111,31,8780,105574,8.35
"GET","profile",1000,1,42,66,17,1590,9697,4.18
"None","Total",12010,2,54,94,9,13150,44941,50.15
