"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"GET","addtocart",1742,1,110,194,36,13997,10615,7.28
"GET","categorypage",1747,1,54,114,22,10512,111690,7.30
"GET","homepage",1750,4,28,89,9,17240,8739,7.31
"POST","login",878,0,81,144,36,6939,9080,3.67
"GET","loginpage",878,0,26,49,9,1300,9653,3.67
"GET","logout",870,1,36,81,13,16758,8852,3.64
"GET","productpage",1746,0,88,162,31,14949,61568,7.30
"GET","profile",870,0,45,90,16,5211,9669,3.64
"None","Total",10481,7,64,123,9,17240,35203,43.80
