"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"GET","addtocart",2071,1,80,127,37,11199,26233,8.64
"GET","categorypage",2074,0,44,83,20,7930,112537,8.65
"GET","homepage",2074,0,25,68,9,7551,8759,8.65
"POST","login",1037,0,71,134,33,17554,9080,4.33
"GET","loginpage",1037,0,22,39,9,878,9653,4.33
"GET","logout",1033,0,33,42,15,252,8863,4.31
"GET","productpage",2072,0,64,101,27,1974,109519,8.65
"GET","profile",1034,0,38,64,16,4801,9747,4.31
"None","Total",12432,1,52,86,9,17554,45968,51.88
