"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"GET","addtocart",1708,1,120,197,51,14010,10612,7.12
"GET","categorypage",1712,0,63,110,29,14103,113003,7.14
"GET","homepage",1707,0,31,109,13,12772,8758,7.12
"POST","login",857,0,86,194,37,15840,9080,3.57
"GET","loginpage",857,0,31,55,10,1011,9653,3.57
"GET","logout",849,0,41,56,18,358,8861,3.54
"GET","productpage",1708,0,99,157,39,1980,62768,7.12
"GET","profile",850,0,53,89,20,1991,9651,3.55
"None","Total",10248,1,71,128,10,15840,35668,42.74
