"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"GET","addtocart",1686,0,110,238,39,10149,10620,7.03
"GET","categorypage",1691,0,54,104,22,8638,111657,7.05
"GET","homepage",1691,1,29,99,11,12495,8753,7.05
"POST","login",849,0,80,113,39,2607,9088,3.54
"GET","loginpage",849,0,27,77,11,14519,9653,3.54
"GET","logout",841,2,38,99,16,13677,8840,3.51
"GET","productpage",1690,0,87,159,29,6961,61436,7.04
"GET","profile",842,0,48,86,19,1514,9657,3.51
"None","Total",10139,3,66,131,11,14519,35193,42.26
