"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"GET","addtocart",2077,8,79,111,15,10867,25804,8.66
"GET","categorypage",2077,0,44,79,19,12182,112100,8.66
"GET","homepage",2081,9,25,62,9,12710,8722,8.67
"POST","login",1039,0,72,116,34,8128,9080,4.33
"GET","loginpage",1043,0,23,54,10,2331,9653,4.35
"GET","logout",1036,1,32,68,14,10653,8854,4.32
"GET","productpage",2077,0,63,99,30,12691,107176,8.66
"GET","profile",1038,3,38,91,17,11659,9702,4.33
"None","Total",12468,21,51,86,9,12710,45390,51.97
