Name,# requests_mean,# requests_std,50%_mean,50%_std,66%_mean,66%_std,75%_mean,75%_std,80%_mean,80%_std,90%_mean,90%_std,95%_mean,95%_std,98%_mean,98%_std,99%_mean,99%_std,100%_mean,100%_std
GET addtocart,1933.2631578947369,160.14016156176825,90.52631578947368,13.500487320639085,114.05263157894737,28.22424821203397,137.8421052631579,39.43526785603457,158.42105263157896,44.254711976960635,226.31578947368422,63.701607019306074,312.63157894736844,89.05941245802389,467.89473684210526,125.05905037969599,794.2105263157895,295.09538551069824,11373.684210526315,5831.699019178921
GET categorypage,1938.157894736842,160.37984881659148,49.31578947368421,6.549407365716782,60.73684210526316,10.391460731790836,73.57894736842105,12.2261822399203,83.10526315789474,12.20607652333735,112.52631578947368,19.207546031739806,161.57894736842104,33.37716416532864,284.7368421052632,82.62152134567411,790.5263157894736,324.40498838832315,9778.947368421053,3840.0779719179345
GET homepage,1938.2631578947369,160.7461221599877,26.842105263157894,2.192491173040304,32.8421052631579,3.2190950746157228,39.10526315789474,5.772489707821106,44.94736842105263,8.09988809394938,67.89473684210526,9.236971225834832,85.84210526315789,9.215103290520991,114.05263157894737,27.356643889780795,219.47368421052633,136.7671859690574,13810.526315789473,6848.267805060237
GET loginpage,972.5263157894736,80.4338019195168,24.42105263157895,2.7348733359595814,29.736842105263158,3.5409054909594,34.78947368421053,5.08351308281565,39.68421052631579,7.318565672915145,63.36842105263158,11.922017569353628,89.84210526315789,16.279718663603546,264.2105263157895,194.43124433055976,776.3157894736842,234.24134103089753,2532.1052631578946,2787.915547396514
GET logout,964.578947368421,80.41235103409433,34.578947368421055,3.6562851437807145,42.31578947368421,5.518178358630753,50.78947368421053,8.290415800914134,58.94736842105263,11.261900787909878,84.26315789473684,8.899701026583594,101.6842105263158,7.951608024509169,132.6315789473684,26.633751616064135,166.31578947368422,38.182387783402255,7910.526315789473,5985.1728589947
GET productpage,1936.157894736842,160.34624451060586,72.05263157894737,10.860088418969537,91.26315789473684,22.751903718304927,112.6842105263158,33.803439390391674,129.31578947368422,41.405920982362666,197.89473684210526,59.21513952139277,282.10526315789474,80.52459578486433,489.4736842105263,118.85909885287269,840.0,171.56145643277029,7642.105263157895,4969.0504111252585
GET profile,965.5263157894736,80.32390568542719,42.05263157894737,5.451540905616873,53.31578947368421,9.877317627208914,66.26315789473684,12.119048850022835,75.63157894736842,11.552828063176129,102.94736842105263,16.694888386737244,141.57894736842104,29.86323601850737,330.0,195.87410923005282,760.5263157894736,330.5294353039365,7463.1578947368425,5923.325879409659
POST login,971.2631578947369,79.90052294729657,74.63157894736842,5.090410661405851,85.78947368421052,6.442730161183579,96.15789473684211,9.105939196753445,104.78947368421052,10.94724190210292,137.89473684210526,19.315781506443855,182.10526315789474,26.787009158342457,291.57894736842104,112.75653013337765,2735.2631578947367,1218.4524265598036,8394.736842105263,4164.3291688939025
Total,11619.736842105263,962.6091766135337,56.578947368421055,7.143884637877227,73.57894736842105,8.883916738026485,85.10526315789474,10.262633065003374,94.84210526315789,13.777046764232885,139.47368421052633,35.19369959563885,206.8421052631579,54.980060181340825,353.1578947368421,107.1371204256462,656.3157894736842,187.83002145307958,16526.315789473683,5757.781411587776
