"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"GET","addtocart",1919,4,94,144,13,20537,25587,8.01
"GET","categorypage",1924,6,50,95,23,20019,111370,8.03
"GET","homepage",1927,0,27,89,8,18024,8760,8.04
"POST","login",965,0,75,139,30,9670,9080,4.03
"GET","loginpage",965,0,25,46,11,1321,9653,4.03
"GET","logout",958,0,36,50,16,4654,8865,4.00
"GET","productpage",1925,2,75,125,14,8622,106006,8.03
"GET","profile",959,1,43,81,19,17753,9720,4.00
"None","Total",11542,13,58,102,8,20537,45071,48.17
