"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"GET","addtocart",2126,6,78,120,40,15914,25998,8.88
"GET","categorypage",2139,9,44,74,18,7954,110718,8.93
"GET","homepage",2140,0,25,70,8,8138,8758,8.93
"POST","login",1071,0,70,103,31,2592,9080,4.47
"GET","loginpage",1074,0,22,46,9,7373,9653,4.48
"GET","logout",1066,0,32,42,13,2225,8861,4.45
"GET","productpage",2139,0,62,94,30,5604,107162,8.93
"GET","profile",1067,2,38,60,17,1729,9732,4.45
"None","Total",12822,17,50,81,8,15914,45233,53.53
