"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"GET","addtocart",1523,8,84,164,36,10529,25978,6.36
"GET","categorypage",1526,9,46,131,20,20501,110005,6.38
"GET","homepage",1526,10,26,306,9,39373,8702,6.38
"POST","login",766,2,74,136,33,3946,9056,3.20
"GET","loginpage",767,0,24,56,10,2391,9653,3.21
"GET","logout",758,4,33,85,14,20411,8816,3.17
"GET","productpage",1525,5,66,133,29,10322,106582,6.37
"GET","profile",759,4,41,126,17,12330,9696,3.17
"None","Total",9150,42,54,156,9,39373,44987,38.24
