"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"GET","addtocart",1856,2,91,169,41,10271,25797,7.75
"GET","categorypage",1867,6,50,94,21,8928,112675,7.80
"GET","homepage",1866,1,27,102,10,17554,8753,7.79
"POST","login",936,0,75,147,37,8916,9080,3.91
"GET","loginpage",937,0,25,49,10,1098,9653,3.91
"GET","logout",928,1,35,48,15,631,8851,3.88
"GET","productpage",1863,1,73,124,24,2497,107415,7.78
"GET","profile",928,0,43,80,20,2082,9711,3.88
"None","Total",11181,11,59,109,10,17554,45565,46.70
