"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"GET","addtocart",2070,0,84,133,36,11506,25829,8.66
"GET","categorypage",2072,0,46,74,22,7330,113186,8.67
"GET","homepage",2071,0,26,70,9,8074,8757,8.66
"POST","login",1038,1,71,114,35,7959,9075,4.34
"GET","loginpage",1038,0,23,41,10,929,9653,4.34
"GET","logout",1032,0,33,43,14,211,8859,4.32
"GET","productpage",2070,0,67,108,34,15496,108157,8.66
"GET","profile",1032,0,39,76,19,10382,9701,4.32
"None","Total",12423,1,54,87,9,15496,45770,51.97
