"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"GET","addtocart",1844,0,100,167,41,17840,25600,7.71
"GET","categorypage",1847,0,57,100,19,6293,111742,7.72
"GET","homepage",1844,0,29,95,10,13395,8757,7.71
"POST","login",925,0,82,137,38,11448,9080,3.87
"GET","loginpage",927,0,27,69,12,16884,9653,3.88
"GET","logout",917,1,38,59,17,12219,8848,3.83
"GET","productpage",1845,0,85,127,37,7996,106075,7.72
"GET","profile",919,0,48,85,19,13187,9696,3.84
"None","Total",11068,1,65,111,10,17840,45159,46.28
