"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"GET","addtocart",1966,1,82,137,34,8382,25792,8.21
"GET","categorypage",1972,1,45,82,18,7329,111238,8.24
"GET","homepage",1971,1,25,80,9,8847,8753,8.23
"POST","login",988,0,71,124,30,10769,9080,4.13
"GET","loginpage",989,1,23,66,9,13743,9643,4.13
"GET","logout",981,1,32,57,13,14404,8850,4.10
"GET","productpage",1970,0,65,115,29,17643,106339,8.23
"GET","profile",982,0,40,91,17,16118,9704,4.10
"None","Total",11819,5,53,97,9,17643,45141,49.37
