"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"GET","addtocart",1992,4,84,138,38,6640,26061,8.31
"GET","categorypage",1996,0,46,86,21,14099,111837,8.33
"GET","homepage",1993,1,26,92,9,11120,8753,8.32
"POST","login",999,0,71,111,32,10053,9084,4.17
"GET","loginpage",1000,0,23,45,9,1096,9653,4.17
"GET","logout",993,0,33,44,14,230,8860,4.14
"GET","productpage",1992,1,67,120,26,11652,108258,8.31
"GET","profile",994,0,39,61,17,1554,9737,4.15
"None","Total",11959,6,54,95,9,14099,45609,49.90
