"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"GET","addtocart",1984,0,93,148,40,7742,10624,8.28
"GET","categorypage",1989,0,50,94,20,7886,112483,8.30
"GET","homepage",1988,0,26,73,10,8136,8760,8.29
"POST","login",998,0,73,113,38,3012,9080,4.16
"GET","loginpage",998,0,24,43,10,1079,9653,4.16
"GET","logout",989,0,34,44,15,684,8864,4.13
"GET","productpage",1988,0,72,116,29,1428,62092,8.29
"GET","profile",989,1,41,78,16,2004,9693,4.13
"None","Total",11923,1,56,95,10,8136,35453,49.74
