"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"GET","addtocart",2058,0,81,126,38,8353,26218,8.60
"GET","categorypage",2065,0,44,83,15,12262,112522,8.63
"GET","homepage",2062,0,25,77,9,14055,8759,8.62
"POST","login",1035,0,71,114,32,3134,9080,4.33
"GET","loginpage",1035,0,22,47,9,11562,9653,4.33
"GET","logout",1026,0,32,54,14,13282,8862,4.29
"GET","productpage",2058,0,64,98,31,5071,109224,8.60
"GET","profile",1026,0,38,67,14,1583,9759,4.29
"None","Total",12365,0,51,88,9,14055,45908,51.70
