"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"GET","addtocart",1725,0,120,186,56,17874,25812,7.21
"GET","categorypage",1731,0,62,106,25,6025,112665,7.23
"GET","homepage",1731,0,30,109,11,15949,8757,7.23
"POST","login",868,0,85,139,42,5703,9080,3.63
"GET","loginpage",869,0,30,60,13,1757,9653,3.63
"GET","logout",860,0,41,89,16,16740,8858,3.59
"GET","productpage",1729,0,92,137,38,1887,107969,7.23
"GET","profile",861,2,51,145,24,17046,9663,3.60
"None","Total",10374,2,71,126,11,17874,45652,43.35
