"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"GET","addtocart",1904,0,93,131,38,2995,25774,7.95
"GET","categorypage",1906,5,50,118,19,12284,111298,7.96
"GET","homepage",1906,8,27,78,8,12045,8721,7.96
"POST","login",955,1,74,132,32,11195,9072,3.99
"GET","loginpage",956,0,25,52,8,2181,9653,3.99
"GET","logout",949,2,34,80,15,12871,8840,3.96
"GET","productpage",1906,3,75,124,23,10377,106077,7.96
"GET","profile",950,0,43,81,16,13413,9698,3.97
"None","Total",11432,19,56,104,8,13413,45093,47.76
