"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"GET","addtocart",1848,3,100,170,37,7417,26049,7.70
"GET","categorypage",1853,1,56,90,22,4605,112365,7.72
"GET","homepage",1850,0,29,101,12,13957,8758,7.71
"POST","login",928,1,80,128,33,12381,9076,3.87
"GET","loginpage",929,0,27,58,8,6149,9653,3.87
"GET","logout",921,0,38,76,16,14248,8860,3.84
"GET","productpage",1852,0,84,130,33,7545,108359,7.72
"GET","profile",923,0,48,79,20,7188,9743,3.85
"None","Total",11104,5,66,110,8,14248,45729,46.28
