"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"GET","addtocart",1991,0,83,128,42,12207,25825,8.32
"GET","categorypage",1998,2,46,102,19,15428,112441,8.35
"GET","homepage",1999,0,25,82,9,14497,8759,8.35
"POST","login",1003,0,73,113,35,3121,9080,4.19
"GET","loginpage",1004,0,23,47,10,8162,9653,4.20
"GET","logout",995,0,32,59,15,10513,8863,4.16
"GET","productpage",1994,0,66,106,31,4017,107642,8.33
"GET","profile",995,2,39,75,19,11867,9695,4.16
"None","Total",11979,4,53,94,9,15428,45537,50.06
