"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"GET","addtocart",2091,0,83,125,35,13952,25863,8.73
"GET","categorypage",2095,0,45,83,18,6935,111664,8.74
"GET","homepage",2093,1,25,72,9,11535,8755,8.74
"POST","login",1049,1,69,126,33,8237,9071,4.38
"GET","loginpage",1051,0,22,34,8,1093,9653,4.39
"GET","logout",1041,0,31,41,13,2261,8862,4.34
"GET","productpage",2093,0,66,97,29,2262,106764,8.74
"GET","profile",1043,0,39,63,18,1385,9719,4.35
"None","Total",12556,2,50,85,8,13952,45302,52.40
