"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"GET","addtocart",1996,0,84,130,37,7913,26314,8.33
"GET","categorypage",2000,1,45,87,19,6786,111475,8.34
"GET","homepage",1997,1,25,90,9,14060,8755,8.33
"POST","login",1000,0,73,127,32,8492,9080,4.17
"GET","loginpage",1000,0,24,50,9,6285,9653,4.17
"GET","logout",996,1,33,54,14,11352,8854,4.16
"GET","productpage",1996,0,65,110,29,10274,108353,8.33
"GET","profile",996,0,39,69,16,1200,9749,4.16
"None","Total",11981,3,53,94,9,14060,45613,49.99
