"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"GET","addtocart",2080,0,79,119,38,7768,26195,8.69
"GET","categorypage",2081,0,44,86,19,8848,111248,8.69
"GET","homepage",2085,1,25,66,9,7580,8754,8.71
"POST","login",1041,0,69,116,33,14029,9080,4.35
"GET","loginpage",1045,0,22,53,9,14968,9653,4.36
"GET","logout",1038,0,32,42,13,219,8861,4.34
"GET","productpage",2081,0,62,108,29,7829,108101,8.69
"GET","profile",1039,0,38,61,17,1209,9747,4.34
"None","Total",12490,1,51,86,9,14968,45482,52.17
