"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"GET","addtocart",1376,9,110,182,44,10175,25854,5.76
"GET","categorypage",1380,2,58,155,24,10271,110987,5.78
"GET","homepage",1380,12,30,334,9,41014,8679,5.78
"POST","login",691,2,82,179,36,7501,9053,2.89
"GET","loginpage",693,3,28,116,10,4346,9545,2.90
"GET","logout",686,1,40,58,15,3415,8849,2.87
"GET","productpage",1378,4,87,178,33,15393,106950,5.77
"GET","profile",686,7,52,101,19,3810,9640,2.87
"None","Total",8270,40,68,180,9,41014,45181,34.61
