"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"GET","addtocart",1899,1,92,161,43,7233,10613,7.92
"GET","categorypage",1903,1,47,95,20,6899,112167,7.93
"GET","homepage",1897,0,26,78,10,8500,8758,7.91
"POST","login",953,0,72,118,30,3001,9080,3.97
"GET","loginpage",953,0,24,76,9,10674,9653,3.97
"GET","logout",944,1,34,50,14,3526,8852,3.93
"GET","productpage",1900,0,73,131,30,15040,62322,7.92
"GET","profile",946,7,40,82,14,3658,9594,3.94
"None","Total",11395,10,57,105,9,15040,35447,47.50
