"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"GET","addtocart",1893,0,93,159,41,11072,10618,7.90
"GET","categorypage",1898,3,46,94,19,8342,112073,7.93
"GET","homepage",1899,2,26,99,10,13150,8749,7.93
"POST","login",950,1,73,130,36,7624,9070,3.97
"GET","loginpage",952,0,24,42,9,1226,9653,3.98
"GET","logout",944,1,34,61,14,8494,8851,3.94
"GET","productpage",1894,0,72,122,25,4273,61892,7.91
"GET","profile",945,1,40,79,16,10393,9681,3.95
"None","Total",11375,8,56,105,9,13150,35337,47.50
