"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"GET","addtocart",1847,0,95,180,39,11433,10622,7.73
"GET","categorypage",1851,0,47,100,21,5811,112519,7.74
"GET","homepage",1845,0,27,82,10,8066,8759,7.72
"POST","login",927,0,74,145,35,11617,9080,3.88
"GET","loginpage",927,0,25,52,9,4366,9653,3.88
"GET","logout",918,0,34,45,15,211,8863,3.84
"GET","productpage",1849,0,73,136,31,1405,62373,7.74
"GET","profile",921,1,42,90,17,7200,9665,3.85
"None","Total",11085,1,58,111,9,11617,35524,46.38
