"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"GET","addtocart",2028,1,83,128,37,13431,25768,8.45
"GET","categorypage",2033,4,46,107,19,13836,111508,8.47
"GET","homepage",2031,0,25,73,10,8072,8759,8.46
"POST","login",1020,0,72,115,34,3519,9080,4.25
"GET","loginpage",1020,0,24,42,9,936,9653,4.25
"GET","logout",1011,0,33,48,15,6049,8862,4.21
"GET","productpage",2032,0,64,101,30,2395,106643,8.47
"GET","profile",1011,0,39,64,16,1151,9710,4.21
"None","Total",12186,5,52,91,9,13836,45242,50.79
