"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"GET","addtocart",1879,1,99,154,43,5412,10613,7.83
"GET","categorypage",1882,1,49,83,21,6058,112251,7.84
"GET","homepage",1883,0,27,102,10,10033,8758,7.85
"POST","login",946,0,75,131,33,6944,9080,3.94
"GET","loginpage",946,0,25,45,10,1079,9653,3.94
"GET","logout",937,1,35,64,12,13426,8852,3.91
"GET","productpage",1880,1,77,147,31,13760,62027,7.84
"GET","profile",938,1,43,67,19,1431,9653,3.91
"None","Total",11291,5,60,107,10,13760,35371,47.06
