"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"GET","addtocart",1991,0,80,136,42,9160,25934,8.32
"GET","categorypage",1995,0,46,88,19,9088,111632,8.34
"GET","homepage",1994,0,25,83,9,12249,8759,8.34
"POST","login",1000,0,71,123,32,10902,9080,4.18
"GET","loginpage",1000,0,23,40,9,1386,9653,4.18
"GET","logout",994,0,32,68,13,13546,8863,4.16
"GET","productpage",1993,0,64,109,33,2292,107187,8.33
"GET","profile",995,1,38,67,17,1871,9713,4.16
"None","Total",11962,1,53,94,9,13546,45363,50.01
