"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"GET","addtocart",2159,2,75,107,37,3596,25839,9.02
"GET","categorypage",2165,1,42,68,19,9476,111565,9.04
"GET","homepage",2164,7,24,56,9,7304,8730,9.04
"POST","login",1083,1,69,116,31,14837,9075,4.52
"GET","loginpage",1086,0,22,45,9,2115,9653,4.54
"GET","logout",1077,0,30,63,14,15378,8860,4.50
"GET","productpage",2162,2,61,100,25,8543,106661,9.03
"GET","profile",1078,0,37,57,17,1620,9715,4.50
"None","Total",12974,13,49,79,9,15378,45256,54.18
