"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"GET","addtocart",1726,1,110,194,42,13871,10612,7.20
"GET","categorypage",1730,1,54,115,21,11179,112284,7.21
"GET","homepage",1729,12,28,88,9,8701,8698,7.21
"POST","login",867,0,80,148,38,5947,9080,3.61
"GET","loginpage",867,0,26,82,9,14137,9653,3.61
"GET","logout",860,1,37,52,17,317,8850,3.59
"GET","productpage",1727,2,90,173,14,11661,62123,7.20
"GET","profile",860,0,47,88,18,2290,9689,3.59
"None","Total",10366,17,66,126,9,14137,35412,43.22
