"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"GET","addtocart",2018,1,84,130,38,17015,26284,8.41
"GET","categorypage",2022,1,47,86,18,9013,112283,8.43
"GET","homepage",2018,1,26,81,9,9819,8754,8.41
"POST","login",1012,0,73,128,32,7445,9080,4.22
"GET","loginpage",1012,0,24,42,9,1036,9653,4.22
"GET","logout",1005,0,33,59,14,12529,8862,4.19
"GET","productpage",2022,0,68,107,29,2284,109120,8.43
"GET","profile",1006,0,41,65,17,5759,9748,4.19
"None","Total",12115,3,53,92,9,17015,45898,50.50
