"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"GET","addtocart",1833,2,100,189,43,13024,10609,7.66
"GET","categorypage",1835,1,54,102,22,6938,110966,7.67
"GET","homepage",1830,2,29,78,8,7658,8749,7.65
"POST","login",919,0,80,128,32,6141,9080,3.84
"GET","loginpage",920,0,27,50,10,2857,9653,3.84
"GET","logout",910,0,37,60,15,8763,8862,3.80
"GET","productpage",1835,0,80,136,33,4916,60989,7.67
"GET","profile",914,0,47,101,19,12165,9670,3.82
"None","Total",10996,5,64,112,8,13024,35024,45.94
